target,feature_1,feature_2,feature_3
5.653861664666536,0.5701967704178796,0.2656325475414473,0.9747744225104565
2.438930384522693,0.43860151346232035,0.01350870662671888,0.04928525907355852
8.177325630068442,0.9883738380592262,0.4837528647017362,0.9334558911487183
3.1439319670911137,0.10204481074802807,0.25611379502001796,0.2528538777482612
4.876152746447928,0.2088767560948347,0.8237176720231694,0.7578241076908905
2.3249941161965344,0.16130951788499626,0.23277267218111208,7.369943310608917e-05
3.043412522612721,0.6531083254653984,0.3106292182913063,0.2542400891795997
6.838223586395213,0.2532916025397821,0.7912274310191123,0.7491006066497199
5.064397749825706,0.4663107728563063,0.71514325202536,0.5323360708973223
1.4486781007581846,0.24442559200160274,0.5580512366572625,0.11495214963711486
1.8301043504776462,0.15896958364551972,0.7049480619227595,0.3936297458372753
2.3691242561094454,0.11037514116430513,0.4186368635700265,0.37554935508454257
3.996025142353516,0.6563295894652734,0.005310047614667801,0.5681622441809498
3.9668293110335497,0.1381829513486138,0.011355128512192558,0.6679770724602178
4.864921127028326,0.1965823616800535,0.5112217875736866,0.84083024241225
2.8292510807519364,0.3687251706609641,0.08329097971899924,0.4972313969773726
5.210254992050535,0.8209932298479351,0.05107548016925678,0.3920217173051701
2.5734166807655057,0.09710127579306127,0.9655166391374733,0.1439765340953817
6.8748900455445145,0.8379449074988039,0.8590026396580586,0.8048229649897223
4.020440217051841,0.09609840789396307,0.15202722720956952,0.71337040541456
4.075588203192071,0.9764594650133958,0.0006642185902044906,0.40867739745468534
6.021820577184808,0.4686512016477016,0.9416677953897564,0.5184323099426694
5.550748127075601,0.9767610881903371,0.2783252983201143,0.6651828444118888
2.6225949413659047,0.604845519745046,0.1858976028554975,0.1648055898475378
3.861775107077923,0.7392635793983017,0.6915081078315353,0.02719779440792025
1.2312593309280502,0.039187792254320675,0.1089037388413262,0.3175036991866854
3.746608692922092,0.2828069625764096,0.2646495980028003,0.5955850196361631
5.072675378429495,0.1201965612131689,0.9750946802120465,0.4866060912814587
5.348166440287011,0.29614019752214493,0.6394627744740102,0.6925546268631271
5.157267812160604,0.11872771895424405,0.5206777914825536,0.8196898055745352
3.06812619615364,0.317983179393976,0.39791861483493773,0.4884424667302759
4.181688756458081,0.41426299451466997,0.774500954884202,0.13426702371782484
4.546431781798686,0.06414749634878436,0.14095747652369373,0.8506279997989659
7.316472463542106,0.6924721193700198,0.9673378020369822,0.5749903272741144
5.655434469696679,0.5666014542065752,0.8611230080657867,0.7399374807828707
4.677682455708532,0.2653894909394454,0.6176569825692433,0.7046646536082916
6.161937528990583,0.5232480534666997,0.042906190402558164,0.9682117713312417
2.255947003096925,0.09394051075844168,0.7008556494477377,0.2953073223358139
6.149512789792592,0.5759464955561793,0.9132843408854808,0.705306772779262
7.225553797649094,0.9292961975762141,0.524577067478626,0.3656763331259183
5.197560396950877,0.31856895245132366,0.3542248218272628,0.3954107209186417
4.40510492631223,0.6674103799636817,0.12027734497946962,0.23059463665872149
4.219821634341497,0.13179786240439217,0.7549011041375683,0.3440101756508539
6.692961171907232,0.7163272041185655,0.8850218512118062,0.9482967516582631
2.7515673862098264,0.2894060929472011,0.10025174407584858,0.29257084694760094
2.692389024286496,0.18319136200711683,0.7589845547523419,0.24599060595658673
3.0676397932383646,0.5865129348100832,0.017060486259097507,0.583137978473822
2.517570463092618,0.020107546187493552,0.9670549180772195,0.2580359567417546
5.726144105345809,0.8289400292173631,0.6150580206350962,0.47338572559429504
3.908313998487189,0.004695476192547066,0.5524390589916331,0.834176256556237
2.996151109088408,0.6778165367962301,0.2959498335889278,0.23040031430717556
5.1674144098747155,0.27000797319216485,0.9292916715697834,0.42669141218392004
5.323458746244726,0.7351940221225949,0.265905627336791,0.6104897350200319
6.958832639741965,0.9621885451174382,0.8281466132166949,0.5456289245734854
6.727242135791385,0.24875314351995803,0.985108679337132,0.9747232374152373
5.341043168492252,0.5761573344178369,0.7833966455148058,0.680370254395195
4.403318684821452,0.592041931271839,0.5189899203864318,0.7399462420484398
6.027292747363375,0.5722519057908734,0.06607426385167192,0.9669559479667332
2.764787945052641,0.2230816326406183,0.472413789171073,0.414438025228521
3.1454959201526886,0.952749011516985,0.43825594697170356,0.3553798150610512
1.5298506793272504,0.44712537861762736,0.20279604118699524,0.04386242976638255
3.031000575576678,0.8464086724711278,0.42358763671430444,0.18420430651882713
4.4613623566276495,0.6994792753175043,0.3577578840803387,0.23718963205167587
2.475322470394392,0.29743695085513366,0.16368426115164847,0.1835044670713385
6.840170463397131,0.8137978197024772,0.44137414333248615,0.7547838931965645
3.193607442135688,0.39650574084698464,0.26279995632448905,0.5358829812761117
7.089521220394036,0.8811031971111616,0.5220624206822644,0.6676338014584673
5.415637163831532,0.5812728726358587,0.03516005971619418,0.8204621608393736
4.970910151842887,0.8817353618548528,0.9062314197872842,0.23077394128589468
4.560681708420488,0.6925315900777659,0.8163643055198561,0.32592393982149914
7.0070747255000185,0.7252542798196405,0.5525813325105046,0.7083602670365968
4.305022037948826,0.5013243819267023,0.8518085827572431,0.3927589459044728
5.213781285721726,0.9560836347232239,0.9623950738108005,0.02927094010104414
4.926793048714528,0.6439901992296374,0.11052229405266056,0.43495521902687795
8.075663733712911,0.4238550485581797,0.6308318084098038,0.9082730864154143
7.115126815064318,0.6063932141279244,0.9979940009356586,0.4090215115928747
4.263176363575071,0.019193198309333526,0.9878891693335261,0.332248916442747
4.5635594148138585,0.30157481667454933,0.6033229922907446,0.9895250829450272
4.1251761809097705,0.660173537492685,0.12802087045081667,0.6444155642370132
2.9525234020245765,0.29007760721044407,0.5831928309905282,0.36599802647118085
3.919403516165918,0.6180154289988415,0.0020646355744217137,0.10201953136380737
4.136208610984611,0.42876870094576613,0.19891133466685962,0.7878494449464212
5.53713462283667,0.13547406422245023,0.95612315955996,0.7080749334877576
5.344258383325351,0.29828232595603077,0.3304405726028439,0.9219157992485649
2.9206502543321813,0.5699649107012649,0.6383901057769485,0.21727563002800832
3.175858682581317,0.5908727612481732,0.2808594946322427,0.11492434998823198
6.913205712605663,0.5743252488495788,0.9478218871115895,0.7240725264090636
2.974528405723655,0.6532008198571336,0.7285587299494868,0.20339584199869565
4.542904923379286,0.6521032700016889,0.3296511575814126,0.17610383778949612
2.070497461391765,0.43141843543397396,0.7917614211803709,0.3198073353960721
5.582514249509654,0.896546595851063,0.10816552447633765,0.8168251414784377
5.0174402045787065,0.36756187004789653,0.3923189400654594,0.5395366051096308
0.7401746181951498,0.4358649252656268,0.22121812773159233,0.04585035510228097
6.249067577798408,0.8919233550156721,0.6837264472760463,0.4638946746593172
4.0630325878725895,0.8061939890460857,0.10244628177193038,0.6839796113664752
4.9661670246182865,0.7038885835403663,0.3970258322826741,0.5383684384690157
0.8300078818093062,0.10022688731230112,0.2766497302091896,0.572450218156556
3.8276712917392794,0.9194826137446735,0.5063429193238042,0.22477732839266462
4.690555138882194,0.7142412995491114,0.3498976805038789,0.8477393315953481
6.2531933032756175,0.9988470065678665,0.706410577667011,0.5613987175911241
2.935251618928963,0.14944830465799375,0.024577024306966067,0.7132460130406766
7.126144711460528,0.8681260573682142,0.6339869213059075,0.9818642170133025
3.4593292106816387,0.16249293467637482,0.23057128969382001,0.42819865767453213
5.021483597199827,0.6155595642838442,0.2687090287568493,0.8810666126765085
2.635481884668923,0.12381998284944151,0.8002556035835235,0.007281013941125014
6.218066416346887,0.8480082293222344,0.9555683939804208,0.0334072926151201
5.555241133449155,0.8073189587250107,0.3165502100270866,0.5902799217288169
3.749040134175334,0.5691007386145933,0.8268052703690757,0.31144939554220064
1.1732993208377238,0.40718329722599966,0.1039908379712331,0.24827656701970024
1.8774206210965156,0.06916699545513805,0.6339816530073832,0.27793535720895857
5.572605377695769,0.6974287731445636,0.7510322995349188,0.31840293461058755
4.743965423645709,0.45354268267806885,0.15597792803445654,0.7289476961434229
6.2317506789279316,0.7220555994703479,0.42600238766956056,0.5691959722309445
8.311036075848396,0.8663823259286292,0.8927071642489816,0.7890359725593334
6.595318413123845,0.9755215050028858,0.10357846344837218,0.8301965798350519
6.448830442452374,0.855803342392611,0.01809635820147515,0.8429348593012821
4.730135816770903,0.011714084185001972,0.5905853790479337,0.41464414917488757
5.051747085937282,0.3599780644783639,0.43553154053093346,0.4212733963164108
7.189667688698062,0.729990562424058,0.7986892488839027,0.926265880140584
5.998533928546067,0.17162967726144052,0.9234555382041066,0.6617635946044105
3.069136649434511,0.5210366062041293,0.2991536445438161,0.08046718397913877
4.244958093265584,0.05433798833925363,0.3884041171691053,0.5421869540924683
3.6681793579233677,0.19999652489640007,0.48627208632931485,0.356007259634907
4.207440828074903,0.01852179446061397,0.5881514604352993,0.9874349897163631
2.7837378299119657,0.7936977033574206,0.9838538296816167,0.013655406462292574
5.087785075328561,0.22392468806038013,0.6973302508300515,0.612180873070558
6.612262632747109,0.3453516806969027,0.3895485073455688,0.7236230943988581
3.6917422307871472,0.9280812934655909,0.2637676864504621,0.2889067713573552
7.708970977591325,0.7044144019235328,0.9446257184221241,0.9736415182565321
2.7690124367025684,0.03183892953130785,0.1355484331085064,0.8595366270217113
6.775055043152165,0.16469415649791275,0.720265852504758,0.9156528409858125
1.486986637446845,0.6214784014997635,0.9253950252924407,0.01923205935154848
3.076845243104807,0.5772285886041676,0.6646655865344386,0.569872151314809
3.113408232094108,0.23789282137450862,0.42305444016612115,0.2946502419545467
6.5143947665766495,0.9342139979247938,0.198990939925484,0.8490286349356629
4.628624124987586,0.613965955965896,0.36747532225192725,0.6328496569149624
4.875055258676144,0.5356328030249583,0.7068718094201221,0.5388770043211097
4.064138970573091,0.589909976354571,0.6495342241752968,0.1145881696756057
5.793405651842122,0.7301220295167696,0.9279761665983579,0.5402228047861908
4.100248427450149,0.31194499547960186,0.8668609136593749,0.6319041463564267
5.7232510003488635,0.3982210622160919,0.8161507522663684,0.9559123093102045
5.680975901319212,0.20984374897512215,0.9114508753507623,0.5850510104238695
4.456113775135504,0.18619300588033616,0.2763371527370494,0.9674006017456545
6.033311128890549,0.9443723899839336,0.3695235401396495,0.9616061156066621
5.681419862998258,0.7395507950492876,0.3798939037860174,0.6502003358335975
5.120904261524627,0.4904588086175671,0.5604505887097803,0.5059079841180887
5.211728065862933,0.22741462797332324,0.668218229542771,0.46602174382604933
5.115920442976766,0.25435648177039294,0.2867166830403943,0.8903785611157826
-0.3336720997324155,0.05802916032387562,0.019462467309300346,0.028256682971756764
3.0309353033614967,0.4344166255581208,0.3992223836579093,0.11380819802357156
2.6879053515881526,0.3117958819941026,0.3085279595544005,0.10207172911915185
6.962235898302886,0.6963434888154595,0.9421847190180479,0.7569353251210548
4.223790301650095,0.3777518392924809,0.8882650405440435,0.33965102385253476
5.071439473267315,0.1796036775596348,0.8603106783434196,0.637968544740701
3.7253108241785577,0.02467872839133123,0.652999760945243,0.6037829038425656
2.683753009640876,0.06724963146324858,0.3442891646989389,0.38582796974253164
4.240234419836978,0.6793927734985673,0.5488492673993047,0.5315677222423986
4.421656979569011,0.4536968445560453,0.8152250407163727,0.6451385335716601
4.734648310783573,0.5365792111087222,0.09861036872281104,0.9409503298781383
7.236910874404987,0.8966712930403421,0.8010748802553047,0.5756340728609814
5.769644039260222,0.9903389473967044,0.04117979132812166,0.6143675117683143
3.5951952506887936,0.21689698439847394,0.8164210312143557,0.06785581770377547
7.226534554545887,0.6630782031001008,0.8075638041598735,0.952215814760112
1.8606680636646589,0.26332237673715064,0.051007308828755815,0.5280819279093862
5.665921636045148,0.02065099946572868,0.6271607114618583,0.8012734198599218
3.462439307183882,0.7583786538361414,0.5024530743128972,0.05029106314738907
4.266786038025723,0.32001715082246784,0.16981950317171468,0.420910135737091
3.0729978858734324,0.38346389417189797,0.14837893767737564,0.2569754591527016
6.5679918663720604,0.5883171135536057,0.7732591260670232,0.26697589868858995
6.574572797512615,0.8310484552361904,0.5676927488368441,0.7914537299609294
7.249134606771106,0.6289818435911487,0.9829991349165325,0.6238667252688536
7.232792874643211,0.8726506554473953,0.9822477772883441,0.43974531184284804
2.2931767042265636,0.27354203481563577,0.9926669934642663,0.010585739586393417
6.318600993144382,0.7980468339125637,0.11861551836576589,0.9649279429455299
4.819774778051953,0.1856359443059522,0.9382561369639623,0.9620232533557238
2.668926893074447,0.9527916569719446,0.2445696090205628,0.21755221028003846
3.2708436394776714,0.6874882763878153,0.458212259758612,0.04134637231655669
5.075140665729164,0.21550767711355845,0.7574065558217259,0.5301993630119022
7.693020927582322,0.9473705904889242,0.20362093207723198,0.9514108146164075
7.306798612738525,0.7308558067701578,0.5663116055543299,0.9103958457649349
4.3351270329457465,0.25394164259502583,0.1858167482259957,0.5846628638893966
1.4739057523805363,0.21331197736748198,0.1047361066812933,0.3035488506537072
2.8350301532402113,0.5182007139306632,0.11655861242959853,0.32996088376919597
5.121441943218024,0.025662718054531575,0.3576390348482188,0.8979135514860276
3.0319747719889363,0.2074700754411094,0.004654836837183485,0.49178403563557693
2.4380403507297177,0.42468546875150626,0.4248539212016895,0.1311162289671456
4.765400441187318,0.37416998033422555,0.664197105081149,0.2484254759736073
2.0092809979252784,0.4635754243648107,0.40168818500398873,0.2767949014674991
0.9799833723629108,0.2776287062947319,0.08579460051983512,0.12354668493190935
3.4545105150507003,0.5867843464581688,0.06268886202364055,0.46304438152129135
7.628538356173151,0.8638556059232314,0.2781165127648617,0.916050908274991
3.3687363188575796,0.11753185596203308,0.16931269054360076,0.6687825429922609
2.510731218103091,0.5173791071541142,0.9650949732179694,0.07247392424885613
1.2346482200363442,0.1320681063451533,0.151230224974085,0.005494817809162722
5.954040903731686,0.7168596811925937,0.8054624374049966,0.27624766746925433
4.550471264212958,0.39605970280729375,0.5861079417411448,0.3626929347939404
6.560991373336707,0.565421311858509,0.5692869199842944,0.7767496690467758
3.567709539470203,0.18327983621407862,0.5120807159237846,0.9670055239303667
3.028451647208724,0.14484775934337724,0.9717630761139511,0.38756717342354363
5.420699120069785,0.48805628064895457,0.3638447750916378,0.6866900298168611
6.567389160115083,0.3556127378499556,0.7879157509538762,0.9949019073529632
7.437107988191227,0.940431945252813,0.5552941074669596,0.7456665838750144
4.365658616052772,0.7653252538069653,0.39563366762572616,0.6361895490858445
4.407727378591535,0.7486636198505473,0.9554659333057809,0.07807485417830429
3.8108709438498884,0.9037197397459334,0.5983159693646871,0.32321520119473024
2.187991261827304,0.08342243544201855,0.11891694214601356,0.9133921584571569
3.591456826991443,0.5521924699224066,0.4175392009968566,0.2010054816809057
7.533541895780335,0.5844760689557689,0.7815817276816076,0.8435903592732081
7.304214350343912,0.961936378547229,0.6937470232392138,0.6963236850805055
4.141424243109148,0.29214752679254885,0.9163403298365742,0.36632437083075464
1.795923845050741,0.24082877991544682,0.25937738414152023,0.5291742697126566
4.994602201612943,0.10029394226549782,0.7581937163538238,0.5428064687528136
3.7812095464830686,0.016429629591474204,0.4598752073945209,0.7140537850738863
7.961593213912755,0.9295293167921905,0.5736097469668154,0.5165559410991961
5.394461270798928,0.66991654659091,0.955046681006283,0.13307599018416627
5.4027246354832705,0.7851529120231378,0.9792863199891774,0.7734546715219126
4.948511912993337,0.2817301057539491,0.8615909639255636,0.4062724969061188
4.933264997294124,0.5864101661863267,0.35909708773029625,0.9630938902119273
2.341827108560657,0.06395526612098112,0.8877008357273198,0.28351378229303437
3.535659587512883,0.4856275959346229,0.638609177641413,0.2630787802965846
5.032446112512893,0.9774951397444468,0.4299967804707131,0.3335073956751826
5.387834380402708,0.8765052453165908,0.035742682500483736,0.5723170159586255
5.111357023893416,0.33815895183684563,0.7701281241915822,0.8948697402009823
3.443356181376134,0.9615701545414985,0.502105580724113,0.1762816401400148
3.9868022704736923,0.2317016264712045,0.7861884994650608,0.2796787975992202
6.6574711705910055,0.9493188224156814,0.7480227993432699,0.5816798431478618
6.402977867563786,0.9413777047064986,0.7935673680483519,0.4543342421615151
2.59451827677895,0.7992025873523917,0.30065115869676684,0.44732288725572533
6.5987406738059375,0.6304479368667911,0.800798599067631,0.8207342620964065
6.525340583791125,0.874287966624947,0.5488463284661673,0.9238783025113612
2.8303147456843347,0.2930202845077967,0.4733262004491432,0.4813069660698819
7.568424479593941,0.8489435553129182,0.6751259138207569,0.6873517954472738
4.004911056766331,0.6178766919175238,0.021358682938348306,0.8010587110273939
1.2249132402745124,0.01323685775889949,0.10231681588759423,0.5183664103871639
2.4723103165448985,0.34723351793221957,0.292177365167522,0.29431640895373534
5.413030024296654,0.14814086094816503,0.9829901099578396,0.6380845977222838
4.68140139866082,0.9818293898182532,0.13974577886495498,0.5851091003060592
6.936698837376888,0.47837030703998806,0.3305963007592103,0.9015628197396104
3.2537558983204784,0.4973913654986627,0.05105306469192361,0.05240703676985603
5.340033791847026,0.6394725163987236,0.3312688802927263,0.9101313871334668
3.6390527484950987,0.3685846061296175,0.3203262865108316,0.5344320281653596
1.588344148487884,0.13690027168559893,0.9468071709445222,0.015676116049913924
3.8500879837741024,0.8221177331942455,0.8451540869957204,0.3447021787677881
4.535417480151254,0.18984791190275796,0.3827642192427715,0.7243335638753198
4.270822283690567,0.511318982546456,0.02476905803924867,0.48843308793583295
8.267513727805506,0.22431702897473926,0.8310311139953782,0.9801590374409924
2.4076365994640394,0.09784448449403405,0.6605361771445402,0.42261007383104854
5.534079528884321,0.8621915174216833,0.15236448365130972,0.3266352296260078
9.53994243806599,0.9729194890231303,0.9960712710101872,0.8216719344295681
5.472450956036525,0.9608346580630002,0.10023343742412305,0.5479066993580314
7.785365386677162,0.906555499221179,0.8671145415936629,0.6823265790625589
7.006756726810707,0.7740473326986388,0.294266164129689,0.8057023380386775
6.52995252148062,0.3331451520286419,0.43535346632515703,0.6714275461256203
4.001655765207747,0.08110138998799676,0.7954565267763146,0.42240749476866457
3.01578813230296,0.40724117141380733,0.6775083559940103,0.12479644789430067
4.027255042678636,0.23223414217094274,0.9378643744440391,0.5802481665713005
5.5347976171242514,0.13248763475798297,0.6211403254603832,0.8974333267292596
3.0556365071653113,0.05342718178682526,0.09781016147905275,0.41889242651841496
7.833015119816471,0.7255943642105788,0.8843603632419503,0.9107252348428405
2.8067814560568802,0.011427458625031028,0.7691555249885911,0.503527819782402
6.307925599561442,0.7705807485027762,0.711870450893322,0.6208415624424766
3.7511074526710537,0.14694664540037505,0.05373354735373537,0.8329884760556429
3.5541389334023488,0.07952208258675575,0.396222744661744,0.5645971096407215
-0.6942902684011014,0.08960303423860538,0.16743581945953923,0.0909693392955635
8.134657456181793,0.6720478073539145,0.821903908407869,0.9809794008003951
3.7159792396093176,0.24536720985284477,0.7005286228178628,0.24584930191283372
6.3146483473858686,0.42053946668009845,0.8830775973191353,0.7105053286301986
5.62194752514601,0.5573687913239169,0.9665751069241639,0.5051134386177387
4.2403030345387895,0.8605511738287938,0.7747476141924986,0.4787726368177081
5.126039438071811,0.7270442627113283,0.9942330832207621,0.24394081886689145
5.989841550147328,0.27032790523871464,0.6147698861442988,0.7221507657001041
0.059731788687766074,0.1314827992911276,0.037129603891447815,0.11278826483098725
2.167169762848842,0.05537432042119794,0.01425151515029588,0.9904533093614852
3.429939830408527,0.3015986344809425,0.3421038752037887,0.8453735371072039
4.8853593376978806,0.26211814923967824,0.8234717190675371,0.5345089400057921
5.171778946135377,0.45614056680047965,0.866134706324731,0.42455295605800947
6.003620788749336,0.6832813355476804,0.9608125288226779,0.28646463245986764
4.168226162047626,0.6956254456388572,0.0651214685488184,0.5015914709407675
2.9570402338399298,0.28351884658216664,0.044571110987664087,0.879417462024168
3.2478695226434877,0.3799269559001205,0.9132835963670337,0.2750064007006836
3.974535489748324,0.18115096173690304,0.3050466983628616,0.5005374588031359
4.560306853846422,0.7885455123065187,0.5579874006096327,0.23454990206703086
4.133860084640925,0.0568480764332403,0.9824448830007099,0.3371491136649515
4.087719635801178,0.6969972417249873,0.40044853473592334,0.19026050892333246
7.425025208397446,0.7786953959411034,0.6658713983098399,0.9905391939211878
5.245964761152019,0.7774075618487531,0.4008795636319853,0.5714974464624556
7.103019787864266,0.25942256434535493,0.7681946644627797,0.7328151240366955
2.9845427853607838,0.37381313793256143,0.5277147255728658,0.09824991345203671
3.573727831542769,0.587599635196389,0.23752313798634972,0.3661175500743158
5.387057112916429,0.272821902424467,0.2713061012584662,0.8926398030473215
2.1893359480505454,0.3708527992178887,0.25805921253840725,0.08443832642394788
0.16038003693803216,0.19705428018563964,0.5323203282585608,0.16548322833961315
5.937700639076339,0.4598558837560074,0.7031890160156643,0.6254176103511686
6.3444919543552025,0.044612301254114084,0.9492799000431421,0.6227889941042252
6.360190713303468,0.799795884570618,0.6940873750829799,0.8382270444539296
6.9892618332095315,0.07695644698663273,0.7811928439623906,0.9354927638714214
2.2054338825928474,0.518835148831526,0.16892611586456563,0.14198647542526377
2.99952222040806,0.3068100995451961,0.3740626250073257,0.2593738185269995
5.340394925956856,0.5775429488313755,0.4137802198582661,0.42746140569325586
3.5346721932954104,0.9594333408334251,0.686380230000473,0.0009032855212496305
4.05024581077901,0.6455702444560039,0.2958919763768736,0.06981430295969493
0.40441898051055225,0.03536243575549092,0.3032919214196661,0.22649127794102164
3.0522387349552504,0.43040243950806123,0.3558891546408681,0.48110196401581173
3.5632253553681412,0.5100168523182502,0.8103020815432322,0.2515227381686128
6.932445599541149,0.536177494703452,0.5775900900433487,0.876681892223048
3.1509491830755563,0.6813925106038379,0.07527727983273447,0.3242728755420111
3.167797281560883,0.2775960977317661,0.0782460996904688,0.9246228121426286
4.811771756052971,0.1288605654663202,0.3712869442824993,0.97478726073471
3.72643388394953,0.39267567654709434,0.7665910506061583,0.44986153390757877
5.88639290978287,0.9564057227959488,0.6886834264786805,0.22712881689932363
2.800786863791817,0.18713089175084474,0.7079823546511866,0.2916661334230033
7.422480799431341,0.903983954928237,0.7672100660540969,0.7763336816594462
2.8936496500343307,0.5438059500773263,0.2871527128863294,0.27334970779259105
4.423517268732901,0.4569114216457658,0.548256281942088,0.3805828679202846
5.463542181780053,0.8820414102298896,0.5433526403167696,0.4785758584818498
5.4807200682326584,0.45860396176858587,0.7396325011799493,0.5751111164699841
5.477257244509165,0.7241676366115433,0.9568705691056464,0.9961004403012381
2.7791457523323935,0.399025321703102,0.2779899447954659,0.23220975516359232
6.126305007319878,0.9040443929009577,0.7932816727570482,0.35342370324816885
4.242300810747659,0.6900250201912274,0.6599705485232624,0.262891177010511
5.373188122445853,0.6996220542505167,0.5802378708634601,0.3611134366437103
3.674745859937463,0.3277204015571189,0.7748797793474019,0.10080451689462055
6.901853821880557,0.7567786427368892,0.9440324664280993,0.3598097672410472
5.637837736010086,0.6360610554471413,0.03669141786941299,0.8878650314643884
0.2954197118813848,0.24002027337970955,0.14740010251322067,0.29858984784644904
1.1964306010646313,0.16053882248525642,0.7562872315011158,0.37193477984906886
4.732812835049385,0.7963914745173317,0.08379135291008455,0.9444741644379346
6.78535613471119,0.9591666030352225,0.516123700741093,0.7283789963268682
3.7237876060549704,0.45813882726004285,0.21986077664160697,0.5167387148180483
5.706554669290294,0.5909841653236849,0.2742957038427515,0.7771927284034406
3.844321571330338,0.8577226441935546,0.7018404829444163,0.12317964885450394
2.5535261479766156,0.45722345335385706,0.030192773268711615,0.4644903532208423
5.630254743655916,0.9518744768327362,0.8733194279019036,0.11823612873586631
4.206608388289979,0.5757511620448724,0.44447895535227,0.23361814501958
3.777906853398701,0.820767120701315,0.5023932939071011,0.1418672597402586
5.215355381063203,0.9088437184127384,0.5400479636936919,0.3618012391691393
5.668531670377389,0.8155238187685688,0.6455442945794939,0.38163932039592585
5.461534466088322,0.15941446344895593,0.3448565866227481,0.9473085818332408
2.0014325234634605,0.6288984390617004,0.10110749056349133,0.26412573118752924
3.002202174539501,0.3984342586196771,0.31837893666617656,0.47242884531651685
2.539394662324238,0.0627129520233457,0.1681421180228203,0.8113794039634867
5.139926845480289,0.42403225188984195,0.5561331794504739,0.8156175864366617
5.225815800070908,0.2586840668894077,0.31802863096038647,0.7503431870350202
6.160856196776459,0.8490383084285108,0.9580671779934349,0.28783376214007295
2.9131709528835197,0.03330462654669619,0.9657342779802807,0.49497161941135703
5.374313034299779,0.9589827218634736,0.6201258805682415,0.18621159518672326
3.1405422772240303,0.3553688484719296,0.617497267667286,0.18839952278280425
